"X";"COUNT";"MATH";"READ";"SCIE";"GLCM";"RCLI";"RCUN";"RCER";"RTSN";"RTML"
"184881";184881;"FRA";616,8538;610,5631;645,5608; ;651,6651;633,1974;604,61;623,7773;634,402
"184882";184882;"FRA";408,7609;403,5873;429,1477; ;415,9903;387,9731;352,5344;379,7093;412,5548
"184883";184883;"FRA";366,742;360,44;344,3828; ;384,5029;388,8794;368,165;329,94;395,5986
"184884";184884;"FRA";451,2081;405,7479;407,1341; ;407,8752;387,3026;375,8645;361,358;414,8906
"184885";184885;"FRA";446,8174;485,0634;410,9683; ;480,6842;473,2048;462,1939;469,8318;490,3306
"184886";184886;"FRA";366,9715;340,383;376,1531; ;372,5253;350,7503;327,864;337,5914;352,2837
"184887";184887;"FRA";350,7106;255,5157;321,9683; ;255,9282;238,9249;258,5846;224,6214;224,7667
"184888";184888;"FRA";602,5271;618,6015;570,1559; ;646,2538;619,3061;598,801;629,1774;582,9025
"184889";184889;"FRA";463,9371;403,1596;451,4666; ;473,1671;424,1823;409,8167;410,4219;435,7985
"184890";184890;"FRA";487,7686;515,7274;442,4345; ;542,3748;533,4352;502,4485;509,2296;524,1934
"184891";184891;"FRA";456,2544;457,8077;449,0333; ;464,9397;467,4428;457,42;454,1889;451,4195
"184892";184892;"FRA";383,4828;441,1828;389,7948; ;423,4844;438,3993;432,9126;419,7922;451,7682
"184893";184893;"FRA";646,6073;673,2591;640,3174; ;683,9853;644,5127;636,451;658,0772;695,7703
"184894";184894;"FRA";344,8695;308,2198;327,5645; ;293,5944;311,6554;302,4343;277,7626;318,3898
"184895";184895;"FRA";548,3832;541,7901;561,1387; ;566,6359;532,789;531,32;536,6017;546,801
"184896";184896;"FRA";612,5069;599,0301;579,3019; ;605,8292;594,3554;594,1184;609,3819;612,6138
"184897";184897;"FRA";410,6877;365,6195;393,8377; ;317,0721;352,3127;365,3031;342,0934;358,1006
"184898";184898;"FRA";672,7753;720,409;692,4606; ;664,7222;711,9316;749,5056;720,706;716,8247
"184899";184899;"FRA";330,0049;380,0848;332,6404; ;347,8063;373,0945;341,6055;374,4403;359,3952
"184900";184900;"FRA";341,3712;360,244;335,6302; ;370,2661;340,7822;360,0723;334,132;327,156
"184901";184901;"FRA";317,7965;342,8892;297,6956; ;324,1061;346,4263;311,788;346,7092;318,6066
"184902";184902;"FRA";542,7358;578,6161;556,9954; ;586,7082;576,5886;571,3241;583,1611;561,0329
"184903";184903;"FRA";599,0902;644,3788;583,6148; ;669,4379;656,7546;630,5093;649,57;638,9269
"184904";184904;"FRA";467,1361;492,5229;483,2882; ;532,4695;476,8477;502,838;504,8955;475,4358
"184905";184905;"FRA";447,8632;482,1159;471,6133; ;456,3546;485,5751;495,5291;478,7974;491,7671
"184906";184906;"FRA";481,1408;514,5794;445,8857; ;557,6187;510,3712;537,3197;497,8165;543,4377
"184907";184907;"FRA";527,8929;471,9376;529,2566; ;482,3224;470,252;462,7944;457,2085;491,537
"184908";184908;"FRA";602,3319;630,5556;656,6705; ;633,4079;633,1801;621,842;605,5174;641,844
"184909";184909;"FRA";312,6817;343,0134;345,352; ;311,2128;332,7181;331,3794;285,8986;319,849
"184910";184910;"FRA";558,588;536,5484;526,8256; ;512,219;547,9485;542,9873;526,7158;546,9852
"184911";184911;"FRA";531,9775;491,8266;572,9553; ;515,12;499,1744;500,7554;488,036;480,7468
"184912";184912;"FRA";377,2266;397,3192;311,3829; ;337,8417;353,5292;374,613;345,6638;396,5741
"184913";184913;"FRA";408,7019;422,524;410,9382; ;431,8934;408,9782;427,5708;397,3251;412,3464
"184914";184914;"FRA";605,5413;640,4981;646,1171; ;636,1253;646,7329;639,9414;657,6618;654,2469
"184915";184915;"FRA";447,1712;494,5566;446,46; ;509,6214;501,0102;469,2542;512,4459;512,4756
"184916";184916;"FRA";608,5437;647,8307;609,8619; ;669,8915;646,7343;656,0656;665,7335;684,2534
"184917";184917;"FRA";234,8758;237,0219;293,888; ;224,6114;241,8404;255,9804;225,6321;243,9199
"184918";184918;"FRA";523,3087;508,8334;474,6938; ;483,4064;524,9901;527,8139;518,7676;512,8083
"184919";184919;"FRA";560,2603;472,8527;518,0944; ;441,6737;474,5152;472,5626;506,9372;458,9309
"184920";184920;"FRA";496,9531;479,8535;464,6141; ;480,4429;442,803;464,819;442,2051;477,6198
"184921";184921;"FRA";663,7888;629,8634;640,2729; ;640,2122;621,1793;636,9812;607,3423;643,3038
"184922";184922;"FRA";662,4761;624,7211;620,427; ;638,8133;635,615;630,1124;616,4241;604,2097
"184923";184923;"FRA";366,0964;417,3254;387,3954; ;404,3645;420,0754;413,0876;417,2627;440,2184
"184924";184924;"FRA";524,3791;494,8359;555,3291; ;523,0638;514,6574;483,0753;501,6602;502,3912
"184925";184925;"FRA";620,1311;617,6202;649,9507; ;582,7465;604,888;611,0067;597,7801;608,8326
"184926";184926;"FRA";544,1175;526,2332;557,2295; ;523,6985;506,3924;552,4128;519,9116;549,4054
"184927";184927;"FRA";515,3702;484,7077;511,4338; ;468,9488;472,5577;478,5502;502,559;470,4667
"184928";184928;"FRA";507,2887;511,1515;488,9298; ;502,7571;510,0246;509,2679;514,8407;530,3907
"184929";184929;"FRA";264,1288;219,1988;257,6195; ;218,0764;242,4291;212,2591;208,8943;214,2247
"184930";184930;"FRA";491,9607;510,7298;524,0354; ;499,7076;505,1364;522,7653;492,5086;509,0445
"184931";184931;"FRA";330,7849;320,6707;319,2563; ;324,3074;299,3441;301,3274;274,9645;316,4274
"184932";184932;"FRA";518,0708;515,6613;478,6706; ;539,707;535,7857;491,1053;505,6815;542,2854
"184933";184933;"FRA";297,2658;275,2371;352,5176; ;202,4101;232,0665;248,3825;202,1872;247,6608
"184934";184934;"FRA";610,7497;648,2679;614,9923; ;642,7205;639,4294;650,219;649,2746;652,3147
"184935";184935;"FRA";349,0566;324,72;373,1157; ;303,7704;337,6474;348,3477;324,6148;339,5729
"184936";184936;"FRA";571,9366;560,4241;579,8538; ;575,2097;569,8534;536,9229;550,699;556,3282
"184937";184937;"FRA";531,2862;522,3458;495,6287; ;515,1327;486,8151;530,724;465,0844;501,6739
"184938";184938;"FRA";478,1908;438,9944;485,1966; ;416,3182;423,281;442,854;431,5429;429,936
"184939";184939;"FRA";544,6625;505,3597;498,3759; ;504,1536;494,0277;493,8543;505,1997;492,0161
"184940";184940;"FRA";537,9367;598,2355;580,6017; ;584,0864;613,2262;620,16;592,5334;597,7233
"184941";184941;"FRA";351,0794;355,2235;400,9507; ;367,3985;385,136;372,4868;357,2276;379,6434
"184942";184942;"FRA";420,9845;467,836;428,2492; ;498,2235;481,7519;513,3493;497,7734;501,845
"184943";184943;"FRA";580,2379;540,0891;576,5835; ;510,6566;540,866;563,9842;556,5211;531,2348
"184944";184944;"FRA";391,0982;338,3591;395,1898; ;293,1356;305,7709;398,2581;306,5382;309,4075
"184945";184945;"FRA";449,2634;429,717;440,487; ;437,2194;428,9006;438,6089;434,6795;401,38
"184946";184946;"FRA";510,4539;445,3514;459,1019; ;512,9015;454,5841;457,245;441,8017;467,9339
"184947";184947;"FRA";487,5234;506,0589;452,315; ;537,9826;476,201;496,5962;494,1352;504,5136
"184948";184948;"FRA";451,8883;397,6101;417,4174; ;397,3904;389,1294;377,2853;372,5595;394,6785
"184949";184949;"FRA";497,8041;492,5546;467,3096; ;518,1953;465,5414;478,0823;450,365;487,6778
"184950";184950;"FRA";359,1175;318,1442;372,2588; ;372,1427;312,0545;355,9316;289,4467;356,4709
"184951";184951;"FRA";405,1478;407,1148;416,9001; ;435,5724;427,9124;432,7293;403,9952;414,4618
"184952";184952;"FRA";471,5296;517,7803;472,4491; ;516,1135;501,6337;511,1792;503,3979;518,6438
"184953";184953;"FRA";402,1802;404,9533;349,3881; ;395,9613;400,8784;416,9999;382,895;388,6097
"184954";184954;"FRA";543,4816;489,9648;501,3191; ;555,1349;528,663;552,2162;519,1034;553,6548
"184955";184955;"FRA";510,9796;447,0452;486,0431; ;482,2476;430,5166;462,2259;442,3962;464,4362
"184956";184956;"FRA";468,2492;500,1766;480,683; ;491,4915;489,0985;485,8548;458,7035;487,5236
"184957";184957;"FRA";360,1772;293,7487;349,3019; ;272,1923;269,7916;298,3357;245,4307;282,1158
"184958";184958;"FRA";444,2112;459,83;495,0022; ;482,8386;455,8713;461,4387;432,6653;427,0792
"184959";184959;"FRA";347,4367;331,2447;355,8513; ;337,6321;356,4562;345,1236;329,444;338,8644
"184960";184960;"FRA";523,9418;550,4871;503,6148; ;548,8582;563,7726;532,9858;535,7249;541,0881
"184961";184961;"FRA";459,0863;368,1698;385,6278; ;371,4868;355,3871;372,5665;345,454;377,3595
"184962";184962;"FRA";378,7564;332,3894;318,7153; ;309,9257;344,5105;307,0014;312,1371;340,5345
"184963";184963;"FRA";488,4291;507,2561;486,4078; ;515,9819;513,4331;508,3091;481,6729;505,17
"184964";184964;"FRA";350,898;378,8384;401,5394; ;404,2218;372,5252;347,8446;365,8733;389,7197
"184965";184965;"FRA";456,6128;410,9144;441,1391; ;425,3574;384,071;393,8208;376,2562;419,4439
"184966";184966;"FRA";447,6072;411,1224;431,63; ;417,0387;415,122;366,1135;397,8334;381,7899
"184967";184967;"FRA";246,0749;227,5413;302,7279; ;250,2667;247,2603;262,6036;245,3846;257,2096
"184968";184968;"FRA";584,2881;522,8173;531,592; ;511,1086;526,6965;549,2847;504,0269;513,4181
"184969";184969;"FRA";618,6162;633,6756;639,9409; ;628,34;640,5357;622,7557;656,1537;641,7635
"184970";184970;"FRA";518,3183;538,1304;583,0713; ;505,4177;535,4378;542,8656;548,2545;552,4376
"184971";184971;"FRA";539,7902;583,6795;589,7475; ;577,0854;599,6932;599,9835;582,5286;596,1574
"184972";184972;"FRA";541,6435;566,1349;588,0638; ;571,2089;569,6358;561,0783;564,1946;565,5127
"184973";184973;"FRA";612,5705;651,454;631,395; ;666,3759;654,048;633,2435;649,9645;643,6897
"184974";184974;"FRA";388,7389;381,1587;392,8217; ;393,1604;356,0776;373,9972;354,7362;385,2378
"184975";184975;"FRA";295,9001;323,4721;302,3119; ;288,1256;313,5894;286,8637;294,9831;286,2134
"184976";184976;"FRA";445,9041;516,02;480,7657; ;530,6262;485,7918;472,6888;500,5278;503,2066
"184977";184977;"FRA";631,3706;550,0643;539,0218; ;596,2105;554,6417;613,2658;559,2263;578,6777
"184978";184978;"FRA";415,728;407,6313;472,4048; ;401,1495;410,4433;398,5425;412,5962;411,3661
"184979";184979;"FRA";290,812;330,0428;349,3185; ;334,7437;336,199;343,0026;307,4395;318,5073
"184980";184980;"FRA";338,5947;296,752;323,7795; ;277,6682;259,1969;282,2605;239,6502;275,9422
"184981";184981;"FRA";566,5574;496,0665;553,3081; ;581,4448;521,2475;527,4797;510,6673;530,5237
"184982";184982;"FRA";409,5296;318,4807;386,3267; ;315,0613;329,3821;333,7856;317,922;324,2996
"184983";184983;"FRA";452,7848;493,4392;486,0533; ;495,2491;502,1394;498,7318;506,316;505,6583
"184984";184984;"FRA";455,5395;528,2812;492,9055; ;502,8097;539,9018;516,2414;525,4717;527,9536
"184985";184985;"FRA";557,3236;579,2273;552,266; ;583,5059;564,2362;592,8715;566,0204;574,7692
"184986";184986;"FRA";528,2034;457,7069;465,7863; ;482,5882;475,7508;466,0378;476,5221;495,2489
"184987";184987;"FRA";532,0459;542,1681;515,9388; ;536,2582;582,5647;563,4244;563,9229;579,2254
"184988";184988;"FRA";615,4005;674,2404;683,2117; ;685,8726;707,2714;688,3893;629,2216;663,288
"184989";184989;"FRA";448,8935;417,9496;399,5665; ;390,2038;378,9394;392,724;358,3385;401,8863
"184990";184990;"FRA";561,391;539,4856;493,4481; ;580,4581;553,3844;533,2305;562,2161;560,946
"184991";184991;"FRA";389,3994;349,0806;318,8716; ;381,1287;347,8337;312,5393;318,324;363,8648
"184992";184992;"FRA";616,6517;601,5139;545,9518; ;583,6381;609,8711;605,1433;601,0515;608,604
"184993";184993;"FRA";519,9403;608,5227;563,8126; ;646,0307;608,1038;607,7041;588,7979;617,2696
"184994";184994;"FRA";419,0363;444,0967;452,2374; ;427,7199;440,0412;444,6768;461,2094;443,2415
"184995";184995;"FRA";526,5796;477,8327;521,7526; ;478,1466;469,9131;498,7336;449,6964;505,9038
"184996";184996;"FRA";428,3143;404,2806;409,2653; ;394,1308;382,5897;385,6784;377,7811;388,3784
"184997";184997;"FRA";578,9225;518,8245;519,3847; ;503,2882;496,8704;529,6337;501,8904;494,8948
"184998";184998;"FRA";433,6973;450,3631;493,4023; ;463,7544;471,8057;485,5496;447,4027;455,5037
"184999";184999;"FRA";467,1744;391,415;430,8634; ;481,3782;453,113;456,0052;462,2133;471,3456
"185000";185000;"FRA";534,8412;423,8706;475,8009; ;454,5534;433,1019;431,6304;425,487;417,423
"185001";185001;"FRA";448,0415;451,2573;446,6265; ;432,6948;458,6206;438,5598;451,5218;455,3216
"185002";185002;"FRA";483,9199;502,4201;494,3854; ;539,3512;514,2708;531,0299;509,7639;531,1872
"185003";185003;"FRA";389,3762;415,2189;363,2167; ;425,595;413,1167;430,5022;411,8726;431,9197
"185004";185004;"FRA";563,8651;549,7026;589,161; ;550,6895;540,4389;550,0097;532,7307;561,1596
"185005";185005;"FRA";356,7168;388,7856;397,7392; ;411,4523;381,9731;362,2822;366,6364;384,0124
"185006";185006;"FRA";394,834;365,5224;431,0323; ;325,0956;356,6365;391,3466;367,0068;355,9796
"185007";185007;"FRA";384,7074;383,6929;418,4475; ;371,2396;375,1321;337,0192;355,8245;360,6979
"185008";185008;"FRA";572,5897;525,5989;574,6248; ;561,4815;534,6905;504,0817;531,3844;532,5347
"185009";185009;"FRA";598,4885;659,1543;582,6427; ;648,0748;643,0717;657,7037;637,0011;681,4505
"185010";185010;"FRA";505,5083;514,2761;548,8251; ;515,8555;517,3525;469,4343;533,1385;516,0372
"185011";185011;"FRA";512,3051;567,6588;553,8549; ;574,7264;568,9692;555,941;582,7174;550,393
"185012";185012;"FRA";401,3964;376,1606;447,7327; ;349,7043;372,4346;330,7124;359,6431;355,7736
"185013";185013;"FRA";394,6142;412,3706;399,9399; ;427,8324;419,9754;402,9742;409,447;428,61
"185014";185014;"FRA";499,8604;516,1635;446,1758; ;541,4416;520,0915;498,5741;483,0423;503,1041
"185015";185015;"FRA";547,9092;560,8023;575,5472; ;551,6109;534,0362;557,0747;546,2766;559,4308
"185016";185016;"FRA";314,4201;296,6318;282,793; ;276,7385;274,1993;309,4774;288,3536;264,8032
"185017";185017;"FRA";573,3399;612,7153;616,2302; ;604,5768;588,8311;581,476;598,7096;606,8968
"185018";185018;"FRA";320,4019;291,4127;358,9396; ;305,7866;308,4038;331,1233;286,177;316,7093
"185019";185019;"FRA";467,0576;462,0156;457,0915; ;436,3786;448,0936;476,5361;443,4324;456,779
"185020";185020;"FRA";527,0251;481,5429;489,9295; ;498,67;485,3714;535,6202;493,5641;500,4126
"185021";185021;"FRA";440,2474;421,8673;390,9614; ;445,0737;401,7176;425,4128;385,4187;429,9675
"185022";185022;"FRA";409,175;459,9629;419,2299; ;455,68;465,2458;434,1469;472,5344;459,4114
"185023";185023;"FRA";259,4682;243,1253;305,2265; ;244,973;263,4702;297,2915;245,6192;295,4229
"185024";185024;"FRA";384,4628;377,0525;362,0715; ;372,7095;366,2709;355,8416;361,3817;356,2664
"185025";185025;"FRA";379,0452;375,1356;359,2775; ;382,9117;353,1142;335,9187;379,6963;365,9783
"185026";185026;"FRA";362,3918;432,4678;398,5017; ;401,3277;446,1249;382,9333;389,075;430,8478
"185027";185027;"FRA";475,4922;493,4917;465,7982; ;528,9502;508,8926;486,0432;492,9332;493,3895
"185028";185028;"FRA";702,6767;692,2575;712,8106; ;679,2099;686,7816;698,6059;699,2908;707,3175
"185029";185029;"FRA";502,0125;540,7881;506,439; ;513,1771;542,3483;529,5132;530,6509;550,4118
"185030";185030;"FRA";553,7778;595,0418;563,1042; ;567,3673;570,3137;585,9374;578,5955;587,1724
"185031";185031;"FRA";456,6934;442,6076;462,0267; ;396,0692;402,3021;408,4985;415,7183;430,87
"185032";185032;"FRA";571,0259;534,2778;555,957; ;579,7708;557,3536;565,2999;546,1718;565,3838
"185033";185033;"FRA";343,3977;368,1122;389,8122; ;390,4133;376,1649;378,002;386,4642;345,9175
"185034";185034;"FRA";559,0649;539,3646;559,4545; ;564,9774;556,7326;569,0911;558,1631;560,3221
"185035";185035;"FRA";301,8296;331,2865;351,9246; ;286,9648;306,4297;324,2043;313,7945;318,9148
"185036";185036;"FRA";503,776;476,0065;491,1069; ;538,925;532,3255;543,5115;550,4951;517,6763
"185037";185037;"FRA";500,652;511,0243;532,3625; ;506,4496;518,2264;480,1681;496,2681;491,7144
"185038";185038;"FRA";485,0282;514,3501;557,9658; ;485,3152;500,1041;495,1487;507,5428;486,7958
"185039";185039;"FRA";560,4323;599,4862;559,0479; ;595,0716;589,578;603,6707;619,2883;594,3418
"185040";185040;"FRA";553,947;549,4089;530,0321; ;586,7755;557,5388;571,544;542,3812;566,2201
"185041";185041;"FRA";420,6839;383,3262;349,7763; ;337,061;386,6516;418,1258;396,5488;372,1804
"185042";185042;"FRA";331,7222;341,2401;364,1028; ;348,3426;346,9778;307,6193;313,4615;326,2559
"185043";185043;"FRA";601,4005;618,9811;553,5242; ;642,6358;606,9512;639,0782;606,9581;635,4774
"185044";185044;"FRA";516,4752;530,1782;548,6745; ;535,1476;526,924;484,0042;534,071;527,8004
"185045";185045;"FRA";646,7374;606,3756;634,5184; ;620,9774;590,1241;606,3953;598,8401;586,2724
"185046";185046;"FRA";339,3037;345,8143;384,6965; ;336,0382;347,2355;324,3046;328,8957;352,1137
"185047";185047;"FRA";258,6686;226,1349;287,3707; ;231,0426;241,4922;264,5967;203,1265;230,182
"185048";185048;"FRA";586,0705;630,4516;595,5673; ;640,4764;638,6524;648,6981;644,751;591,6662
"185049";185049;"FRA";451,305;447,9344;483,0587; ;461,5748;453,9929;440,8729;444,5409;448,0965
"185050";185050;"FRA";367,1417;389,7742;423,0861; ;369,5403;401,9826;370,8836;378,2575;409,3197
"185051";185051;"FRA";493,974;553,7536;574,9937; ;553,2905;578,5848;569,6431;547,0104;554,5739
"185052";185052;"FRA";584,5828;589,8649;590,8661; ;568,0692;585,7299;579,2676;581,2987;596,6887
"185053";185053;"FRA";333,3476;309,4193;345,9603; ;274,3711;285,4788;295,4034;300,4788;331,3157
"185054";185054;"FRA";396,966;322,0912;424,1775; ;312,1933;322,4399;340,1661;312,4515;327,7343
"185055";185055;"FRA";355,4986;324,8809;316,7802; ;321,7716;325,1508;341,7128;312,5409;323,135
"185056";185056;"FRA";497,3371;554,6527;522,9236; ;567,4655;542,3577;560,3256;565,7868;564,6778
"185057";185057;"FRA";483,3689;460,8667;462,3839; ;464,266;439,2232;481,6946;445,9117;458,5178
"185058";185058;"FRA";452,0267;515,3363;450,1373; ;514,3842;546,5815;523,6192;526,4103;538,1253
"185059";185059;"FRA";554,4337;532,9686;586,8286; ;518,6928;515,7938;498,2183;494,9549;511,449
"185060";185060;"FRA";546,9948;451,1059;491,7805; ;429,5421;454,3566;473,822;461,3353;442,4505
"185061";185061;"FRA";498,0131;520,4837;513,8264; ;505,0058;528,6918;528,766;520,6024;538,3046
"185062";185062;"FRA";666,2872;686,5299;645,7617; ;709,2385;682,8762;664,5516;661,8993;678,1163
"185063";185063;"FRA";551,4084;520,3783;498,9679; ;519,6108;527,7495;524,7789;518,4819;534,8354
"185064";185064;"FRA";360,3893;360,1774;369,6212; ;300,205;340,9654;308,5512;341,1491;358,5059
"185065";185065;"FRA";358,8226;458,6054;426,2446; ;488,8464;463,1956;432,3355;453,1528;433,185
"185066";185066;"FRA";439,685;408,0024;410,0408; ;355,0039;382,196;370,5204;379,899;394,3016
"185067";185067;"FRA";576,3219;616,2464;608,0779; ;618,7785;630,3489;617,5715;602,906;607,6999
"185068";185068;"FRA";554,7062;591,5624;590,2386; ;581,186;594,9395;599,8069;597,9179;590,2828
"185069";185069;"FRA";533,7516;562,1596;547,8799; ;612,5278;596,0872;579,8637;585,2492;581,9617
"185070";185070;"FRA";373,4187;358,5355;389,6598; ;313,4422;324,8599;289,6181;325,3648;344,1826
"185071";185071;"FRA";421,276;480,4032;443,4265; ;488,7865;489,5211;469,2318;473,9521;465,1938
"185072";185072;"FRA";370,3224;310,817;303,2782; ;317,7039;297,8248;300,0505;286,7016;321,5903
"185073";185073;"FRA";546,9077;550,8124;609,8953; ;565,201;558,5262;596,4175;548,1297;547,8413
"185074";185074;"FRA";571,6272;587,7596;577,3903; ;599,9794;598,8501;605,494;553,4598;580,4701
"185075";185075;"FRA";443,4245;394,095;406,7037; ;385,9188;355,9752;369,9119;355,1446;375,3966
"185076";185076;"FRA";499,5954;568,1947;518,7486; ;591,116;568,8113;540,6414;573,5415;555,2187
"185077";185077;"FRA";645,7207;687,2571;678,2394; ;684,1401;675,4874;677,1976;696,6798;679,8297
"185078";185078;"FRA";581,1952;568,0054;564,9419; ;617,9413;562,9587;577,1688;574,7441;556,1923
"185079";185079;"FRA";335,4633;316,2741;275,2397; ;289,0309;295,4471;275,0146;238,3333;309,579
"185080";185080;"FRA";509,1968;517,5514;457,8714; ;552,2312;507,4384;515,591;483,9742;518,6215
"185081";185081;"FRA";445,4409;359,5672;388,4517; ;342,4778;355,6668;365,0792;342,9936;331,8349
"185082";185082;"FRA";579,8702;609,8091;581,8577; ;632,1197;618,9297;593,7381;614,7958;603,529
"185083";185083;"FRA";561,3402;594,3728;567,8781; ;603,9027;610,3182;575,8168;592,9848;578,3613
"185084";185084;"FRA";424,2325;410,5013;454,0716; ;444,8179;436,6063;429,2375;442,4544;427,5306
"185085";185085;"FRA";332,7396;321,9485;372,0522; ;300,9618;322,9945;298,8129;280,4298;322,8727
"185086";185086;"FRA";377,6549;417,2054;388,6834; ;381,1214;393,8649;395,8875;363,4769;401,5078
"185087";185087;"FRA";583,0891;635,354;648,9749; ;622,5193;609,1514;594,2912;614,1029;647,3782
"185088";185088;"FRA";530,8994;490,7297;495,7229; ;506,023;488,088;504,8783;468,5283;500,4523
"185089";185089;"FRA";370,499;374,756;388,0883; ;365,6869;374,9282;375,8908;365,1922;353,7995
"185090";185090;"FRA";383,9223;302,28;381,137; ;334,2115;334,5187;299,9184;330,5396;325,6026
"185091";185091;"FRA";396,6601;437,0954;441,7348; ;422,113;443,8168;426,2455;456,3842;440,9506
"185092";185092;"FRA";391,1758;381,2751;401,975; ;393,3077;361,291;393,3741;380,6931;382,0166
"185093";185093;"FRA";571,4585;598,703;567,7707; ;604,3498;593,0392;617,0868;585,1664;642,1374
